#id	check	kind	owner	path	line	detail
80db672ef203	api-parity(factory)	factory	ArrayMap$#apply	/ArrayMap$	0	def apply/0 in reference port only
d7286f961ade	api-parity(factory)	factory	ArrayMap$#apply	/ArrayMap$	0	def apply/1 in reference port only
a3f1c041a607	api-parity(factory)	factory	ArrayMap$#apply	/ArrayMap$	0	def apply/3 in emitted port only
b1c5de0cd60b	api-parity(factory)	factory	ArrayMap$#apply	/ArrayMap$	0	def apply/4 in emitted port only
6941b200e50c	api-parity(factory)	factory	ArrayMap$#from	/ArrayMap$	0	def from/1 in reference port only
35e0dd48a784	api-parity(factory)	factory	DynamicArray$#apply	/DynamicArray$	0	def apply/0 in reference port only
c30971fc60be	api-parity(factory)	factory	DynamicArray$#apply	/DynamicArray$	0	def apply/3 in emitted port only
ce7bd551b22d	api-parity(factory)	factory	DynamicArray$#from	/DynamicArray$	0	def from/1 in reference port only
ce7bd551b22d/2	api-parity(factory)	factory	DynamicArray$#from	/DynamicArray$	0	def from/1 in reference port only
cb5c6bcda2e6	api-parity(factory)	factory	DynamicArray$#from	/DynamicArray$	0	def from/2 in emitted port only
06ac52386af8	api-parity(factory)	factory	DynamicArray$#of	/DynamicArray$	0	def of/2 in emitted port only
06ac52386af8/2	api-parity(factory)	factory	DynamicArray$#of	/DynamicArray$	0	def of/2 in emitted port only
86e09c0e5cb6	api-parity(factory)	factory	DynamicArray$#of	/DynamicArray$	0	def of/4 in emitted port only
86e09c0e5cb6/2	api-parity(factory)	factory	DynamicArray$#of	/DynamicArray$	0	def of/4 in emitted port only
52e4cb1e133a	api-parity(factory)	factory	DynamicArray$#wrap	/DynamicArray$	0	def wrap/1 in reference port only
415b1e767887	api-parity(factory)	factory	ObjectMap$#from	/ObjectMap$	0	def from/1 in reference port only
c1dc32e84965	api-parity(factory)	factory	ObjectSet$#from	/ObjectSet$	0	def from/1 in reference port only
bfe24ecdb73d	api-parity(factory)	factory	OrderedMap$#from	/OrderedMap$	0	def from/1 in reference port only
7306e477b520	api-parity(factory)	factory	OrderedSet$#from	/OrderedSet$	0	def from/1 in reference port only
066cef32bed8	api-parity(hand-original)	hand-original	ArrayFilteredView	lowlevel/ArrayView.scala	0	no upstream marker in header
da5b3e51d01f	api-parity(hand-original)	hand-original	ArrayView	lowlevel/ArrayView.scala	0	no upstream marker in header
666f8b274d3c	api-parity(hand-original)	hand-original	Eval	lowlevel/util/Eval.scala	0	no upstream marker in header; *   SGE-original file, no LibGDX counterpart
fedb14a16f2a	api-parity(hand-original)	hand-original	MkArray	lowlevel/MkArray.scala	0	no upstream marker in header
77d4cfb604d5	api-parity(hand-original)	hand-original	Nullable	lowlevel/Nullable.scala	0	no upstream marker in header; *   SGE-original file, no LibGDX counterpart
85af42983db4	api-parity(hand-original)	hand-original	Resource	lowlevel/util/Resource.scala	0	no upstream marker in header; *   SGE-original file, no LibGDX counterpart
a6b1b3403fb3	api-parity(hand-port-extra)	hand-port-extra	#ComparableTimSort		0	class ComparableTimSort/0 in reference port only
c711f8c76398	api-parity(hand-port-extra)	hand-port-extra	#TimSort		0	class TimSort/0 in reference port only
1457761389b5	api-parity(hand-port-extra)	hand-port-extra	ArrayMap#preserveOrder	/ArrayMap	0	val preserveOrder/0 in reference port only
b3e543b42daa	api-parity(hand-port-extra)	hand-port-extra	ArrayMap#setKeyAt	/ArrayMap	0	def setKeyAt/2 in reference port only [rename candidates: containsValue, get, getKey, indexOfValue, put, removeValue, setKey, setValue, update]
af284a60ff4b	api-parity(hand-port-extra)	hand-port-extra	ArrayMap#setValueAt	/ArrayMap	0	def setValueAt/2 in reference port only [rename candidates: containsValue, get, getKey, indexOfValue, put, removeValue, setKey, setValue, update]
b29f4da72e43	api-parity(hand-port-extra)	hand-port-extra	ArrayMap#size	/ArrayMap	0	def size/0 in reference port only [rename candidates: clear, entries, firstKey, firstValue, hashCode, isEmpty, iterator, keys, nonEmpty, notEmpty, peekKey, peekValue, reverse, shrink, shuffle, toString, values]
0b5d0acd3dcf	api-parity(hand-port-extra)	hand-port-extra	ComparableTimSort#doSort	/ComparableTimSort	0	def doSort/3 in reference port only
257da4b833eb	api-parity(hand-port-extra)	hand-port-extra	ComparableTimSort$#sort	/ComparableTimSort$	0	def sort/1 in reference port only
056b89c9d990	api-parity(hand-port-extra)	hand-port-extra	ComparableTimSort$#sort	/ComparableTimSort$	0	def sort/3 in reference port only
49dee0ebb216	api-parity(hand-port-extra)	hand-port-extra	DynamicArray#begin	/DynamicArray	0	def begin/0 in reference port only [rename candidates: clear, first, hashCode, isEmpty, iterator, last, nonEmpty, notEmpty, peek, pop, preserveOrder, random, reverse, shrink, shuffle, sort, toArray, toString]
8e699ae98d85	api-parity(hand-port-extra)	hand-port-extra	DynamicArray#end	/DynamicArray	0	def end/0 in reference port only [rename candidates: clear, first, hashCode, isEmpty, iterator, last, nonEmpty, notEmpty, peek, pop, preserveOrder, random, reverse, shrink, shuffle, sort, toArray, toString]
f0163f495d3f	api-parity(hand-port-extra)	hand-port-extra	DynamicArray#items	/DynamicArray	0	def items/0 in reference port only [rename candidates: clear, first, hashCode, isEmpty, iterator, last, nonEmpty, notEmpty, peek, pop, preserveOrder, random, reverse, shrink, shuffle, sort, toArray, toString]
8f1a8e4754a4	api-parity(hand-port-extra)	hand-port-extra	DynamicArray#preserveOrder	/DynamicArray	0	val preserveOrder/0 in reference port only
2f3fc1cd53d5	api-parity(hand-port-extra)	hand-port-extra	DynamicArray#size	/DynamicArray	0	def size/0 in reference port only [rename candidates: clear, first, hashCode, isEmpty, iterator, last, nonEmpty, notEmpty, peek, pop, preserveOrder, random, reverse, shrink, shuffle, sort, toArray, toString]
d8113eea9b08	api-parity(hand-port-extra)	hand-port-extra	DynamicArray$#wrapRefUnchecked	/DynamicArray$	0	def wrapRefUnchecked/1 in reference port only [rename candidates: apply]
9cd0514b65cd	api-parity(hand-port-extra)	hand-port-extra	MathUtils$#randomGenerator	/MathUtils$	0	val randomGenerator/0 in reference port only [rename candidates: E, FLOAT_ROUNDING_ERROR, HALF_PI, PI, PI2, degRad, degreesToRadians, nanoToSec, radDeg, radiansToDegrees]
f80c14e9ec86	api-parity(hand-port-extra)	hand-port-extra	ObjectMap#containsValue	/ObjectMap	0	def containsValue/1 in reference port only [rename candidates: +=, -=, apply, clear, containsKey, ensureCapacity, equals, equalsIdentity, foreachEntry, foreachKey, foreachValue, get, place, putAll, remove, shrink, toString]
b0d722b099fd	api-parity(hand-port-extra)	hand-port-extra	ObjectMap#findKey	/ObjectMap	0	def findKey/1 in reference port only [rename candidates: +=, -=, apply, clear, containsKey, ensureCapacity, equals, equalsIdentity, foreachEntry, foreachKey, foreachValue, get, place, putAll, remove, shrink, toString]
57113ab71ce7	api-parity(hand-port-extra)	hand-port-extra	ObjectMap#size	/ObjectMap	0	def size/0 in reference port only [rename candidates: clear, entries, hashCode, isEmpty, iterator, keys, nonEmpty, notEmpty, toString, values]
18c59a99f147	api-parity(hand-port-extra)	hand-port-extra	ObjectMap#toStringImpl	/ObjectMap	0	def toStringImpl/2 in reference port only [rename candidates: containsValue, findKey, get, put, toString, update]
bd003748a346	api-parity(hand-port-extra)	hand-port-extra	ObjectSet#size	/ObjectSet	0	def size/0 in reference port only [rename candidates: clear, first, hashCode, isEmpty, iterator, nonEmpty, notEmpty, toString]
b2bf091d0cac	api-parity(hand-port-extra)	hand-port-extra	ObjectSet#toArray	/ObjectSet	0	def toArray/0 in reference port only [rename candidates: clear, first, hashCode, isEmpty, iterator, nonEmpty, notEmpty, toString]
35dede83ee07	api-parity(hand-port-extra)	hand-port-extra	OrderedMap#containsKey	/OrderedMap	0	def containsKey/1 in reference port only [rename candidates: clear, putAll, remove, removeIndex]
b86f0376a984	api-parity(hand-port-extra)	hand-port-extra	OrderedMap#containsValue	/OrderedMap	0	def containsValue/1 in reference port only [rename candidates: clear, putAll, remove, removeIndex]
